seqnames	start	end	width	strand	gene_id	SYMBOL	ishyper	p.value
chr5	140734768	140892548	157781	+	56111	PCDHGA4	TRUE	0.000000154097524292881
chr5	140739703	140892548	152846	+	56103	PCDHGB2	TRUE	0.000000154097524292881
chr5	140743898	140892548	148651	+	56110	PCDHGA5	TRUE	0.000000154097524292881
chr5	140749962	140892548	142587	+	56102	PCDHGB3	TRUE	0.0000386666249417986
chr5	140753651	140892548	138898	+	56109	PCDHGA6	TRUE	0.00000161209717721784
chr5	140762467	140892548	130082	+	56108	PCDHGA7	TRUE	0.00000161209717721784
chr5	140767452	140892548	125097	+	8641	PCDHGB4	TRUE	0.00000161209717721784
chr5	140767452	140892548	125097	+	9708	PCDHGA8	TRUE	0.00000161209717721784
chr5	140777695	140892548	114854	+	56101	PCDHGB5	TRUE	0.0000656929599716272
chr5	140782520	140892548	110029	+	56107	PCDHGA9	TRUE	0.0000126036688400668
chr5	140787770	140892548	104779	+	56100	PCDHGB6	TRUE	0.0000126036688400668
chr5	140792743	140892548	99806	+	56106	PCDHGA10	TRUE	0.0000126036688400668
chr5	140797214	140892548	95335	+	56099	PCDHGB7	TRUE	0.0000126036688400668
chr5	140800537	140892548	92012	+	56105	PCDHGA11	TRUE	0.0000126036688400668
chr5	140805853	140807825	1973	+	56120	PCDHGB8P	TRUE	0.0000126036688400668
chr5	140810158	140892548	82391	+	26025	PCDHGA12	TRUE	0.0000126036688400668
chr5	148206156	148208197	2042	+	154	ADRB2	TRUE	0.0000656929599716272
chr5	149372686	149380730	8045	-	81789	TIGD6	TRUE	0.0000094290443186204
chr5	149380169	149432706	52538	+	22993	HMGXB3	TRUE	0.0000094290443186204
chr5	169675088	169724822	49735	-	3937	LCP2	FALSE	0.0000954219285044386
chr5	170736288	170739138	2851	+	30012	TLX3	TRUE	0.00000979758525084532
chr5	175969512	176022769	53258	+	54825	CDHR2	FALSE	0.0000954219285044386
chr5	176237560	176307899	70340	+	90249	UNC5A	FALSE	0.0000126036688400668
chr5	176784844	176799599	14756	+	10636	RGS14	FALSE	0.0000229012628410652
chr5	177576465	177580961	4497	-	55651	NHP2	FALSE	0.00000942904431862042
chr5	179289071	179334856	45786	-	23061	TBC1D9B	FALSE	0.0000954219285044386
chr5	180217541	180242541	25001	-	4245	MGAT1	TRUE	0.0000229012628410652
chr5	180581943	180582890	948	+	285659	OR2V2	TRUE	0.00000144399078708015
chr6	391739	411443	19705	+	3662	IRF4	FALSE	0.0000126036688400668
chr6	1610681	1614129	3449	+	2296	FOXC1	FALSE	0.00000144399078708015
chr6	3183052	3196001	12950	-	100507194	LOC100507194	TRUE	0.000140015381303655
chr6	3224495	3227968	3474	-	347733	TUBB2B	TRUE	0.00000979758525084532
chr6	11538460	11583757	45298	+	100113407	TMEM170B	TRUE	0.000105894633328497
chr6	26271146	26271612	467	-	8355	HIST1H3G	TRUE	0.00000224249614023417
chr6	26273204	26273640	437	+	8346	HIST1H2BI	TRUE	0.00000224249614023417
chr6	26285354	26285727	374	-	8365	HIST1H4H	TRUE	0.00000224249614023417
chr6	27100095	27100575	481	-	8970	HIST1H2BJ	TRUE	0.000000113148531823444
chr6	27100817	27101314	498	+	8969	HIST1H2AG	TRUE	0.000000113148531823444
chr6	27106072	27114637	8566	-	85236	HIST1H2BK	TRUE	0.000000113148531823444
chr6	27107088	27107457	370	+	8294	HIST1H4I	TRUE	0.000000113148531823444
chr6	27114861	27115341	481	+	85235	HIST1H2AH	TRUE	0.000000113148531823444
chr6	27115405	27115467	63	+	100422934	MIR3143	TRUE	0.000000113148531823444
chr6	27729523	27730966	1444	+	100131289	LOC100131289	TRUE	0.0000741564701520209
chr6	28048482	28057340	8859	+	7718	ZNF165	TRUE	0.000000829755900038597
chr6	28058585	28063493	4909	+	221584	ZSCAN12P1	TRUE	0.000000829755900038597
chr6	34204577	34214008	9432	+	3159	HMGA1	FALSE	0.000140015381303655
chr6	35441374	35464861	23488	-	7005	TEAD3	FALSE	0.0000656929599716273
chr6	35744392	35747329	2938	+	389383	CLPSL2	FALSE	0.0000119166956111387
chr6	35748831	35755841	7011	+	340204	CLPSL1	FALSE	0.0000119166956111387
chr6	35762759	35765121	2363	-	1208	CLPS	FALSE	0.0000481258422022387
chr6	36321998	36355577	33580	-	51513	ETV7	TRUE	0.0000094290443186204
chr6	36562090	36572244	10155	+	6428	SRSF3	NA	0.0000119166956111387
chr6	37450697	37467700	17004	-	154467	CCDC167	FALSE	0.00000000862084051988149
chr6	44126548	44152139	25592	+	11131	CAPN11	TRUE	0.000000829755900038597
chr6	44225903	44233525	7623	-	4794	NFKBIE	FALSE	0.0000119166956111387
chr6	44238480	44275966	37487	+	441151	TMEM151B	FALSE	0.0000119166956111387
chr6	44240803	44344904	104102	+	221409	SPATS1	FALSE	0.0000119166956111387
chr6	50786439	50815326	28888	+	7021	TFAP2B	TRUE	0.00000979758525084532
chr6	52128812	52149679	20868	-	4172	MCM3	TRUE	0.0000386666249417986
chr6	73919471	74019938	100468	-	80759	KHDC1	TRUE	0.0000279918691680552
chr6	73983862	74020088	36227	-	387097	C6orf147	TRUE	0.0000279918691680552
chr6	78171948	78173120	1173	-	3351	HTR1B	TRUE	0.0000119166956111387
chr6	108487215	108510013	22799	+	7101	NR2E1	TRUE	0.0000229012628410652
chr6	133043926	133055904	11979	-	55350	VNN3	TRUE	0.0000741564701520209
chr6	134142285	134175130	32846	+	154089	LINC01312	TRUE	0.0000094290443186204
chr6	137813336	137815531	2196	-	167826	OLIG3	TRUE	0.0000119166956111387
chr6	144164508	144184943	20436	+	84946	LTV1	TRUE	0.000105894633328497
chr6	158957468	159056467	99000	+	57583	TMEM181	FALSE	0.000140015381303655
chr6	159186773	159240456	53684	-	7430	EZR	TRUE	0.000105894633328497
chr6	159239011	159243272	4262	+	101409257	EZR-AS1	TRUE	0.000105894633328497
chr6	159590429	159693140	102712	+	84624	FNDC1	TRUE	0.00000477109642522193
chr6	161768590	163148834	1380245	-	5071	PARK2	TRUE	0.0000279918691680552
chr6	163148164	163736524	588361	+	135138	PACRG	TRUE	0.0000279918691680552
chr6	166571146	166582157	11012	-	6862	T	TRUE	0.0000000107760506498519
chr6	168456464	168479857	23394	-	79981	FRMD1	FALSE	0.00000979758525084534
chr7	419391	422845	3455	+	442497	LOC442497	FALSE	0.00000161209717721784
chr7	536897	559481	22585	-	5154	PDGFA	FALSE	0.0000386666249417985
chr7	560028	564869	4842	+	441307	FLJ44511	FALSE	0.000105894633328497
chr7	1022835	1029276	6442	+	54905	CYP2W1	FALSE	0.00000144399078708015
chr7	1581871	1596066	14196	-	202915	TMEM184A	FALSE	0.0000119166956111387
chr7	1606970	1609668	2699	-	84262	PSMG3	FALSE	0.0000119166956111387
chr7	1609709	1629261	19553	+	114796	PSMG3-AS1	FALSE	0.0000119166956111387
chr7	2394474	2420377	25904	+	8662	EIF3B	TRUE	0.0000741564701520209
chr7	2671603	2704436	32834	+	80727	TTYH3	FALSE	0.0000481258422022387
chr7	4834285	4923335	89051	-	55698	RADIL	TRUE	0.00000979758525084532
chr7	5515428	5553399	37972	-	80028	FBXL18	TRUE	0.0000386666249417986
chr7	5632436	5646287	13852	+	6624	FSCN1	TRUE	0.000105894633328497
chr7	6448747	6523849	75103	-	221955	DAGLB	FALSE	0.0000279918691680553
chr7	6500712	6523849	23138	-	11014	KDELR2	FALSE	0.0000279918691680553
chr7	8473585	8792593	319009	+	30010	NXPH1	TRUE	0.000140015381303655
chr7	23349828	23509995	160168	-	10643	IGF2BP3	TRUE	0.000105894633328497
chr7	23719749	23742269	22521	+	340277	FAM221A	TRUE	0.000105894633328497
chr7	27139973	27142394	2422	-	3199	HOXA2	FALSE	0.0000119166956111387
chr7	27168126	27170399	2274	-	3201	HOXA4	FALSE	0.0000481258422022387
chr7	27179983	27195547	15565	+	100133311	HOXA-AS3	FALSE	0.0000481258422022387
chr7	27180671	27183287	2617	-	3202	HOXA5	FALSE	0.0000481258422022387
chr7	27185202	27187393	2192	-	3203	HOXA6	FALSE	0.0000481258422022387
chr7	32907778	32931468	23691	-	25948	KBTBD2	TRUE	0.0000119166956111387
chr7	32956427	32982782	26356	-	441212	RP9P	TRUE	0.000105894633328497
chr7	45951844	45960871	9028	-	3486	IGFBP3	FALSE	0.0000279918691680553
chr7	56128163	56128295	133	+	677803	SNORA15	TRUE	0.00000979758525084532
chr7	56131917	56148365	16449	+	25870	SUMF2	TRUE	0.00000979758525084532
chr7	64342871	64391955	49085	+	10793	ZNF273	NA	0.000000829755900038597
chr7	73245193	73247015	1823	+	1364	CLDN4	FALSE	0.0000126036688400668
chr7	73248921	73256855	7935	-	155368	WBSCR27	FALSE	0.0000741564701520207
chr7	80087987	80141242	53256	-	346562	GNAT3	TRUE	0.0000126036688400668
chr7	86273230	86494192	220963	+	2913	GRM3	TRUE	0.0000386666249417986
chr7	90893783	90898132	4350	+	8321	FZD1	FALSE	0.000105894633328497
chr7	96597827	96643377	45551	-	285987	DLX6-AS1	TRUE	0.000000154097524292881
chr7	96635290	96640352	5063	+	1750	DLX6	TRUE	0.0000000107760506498519
chr7	97503667	97601638	97972	-	389538	MGC72080	TRUE	0.0000119166956111387
chr7	99686583	99689822	3240	+	10980	COPS6	FALSE	0.0000954219285044386
chr7	99690404	99699427	9024	-	4176	MCM7	FALSE	0.0000229012628410652
chr7	99691183	99691266	84	-	407014	MIR25	FALSE	0.0000229012628410652
chr7	99691391	99691470	80	-	407050	MIR93	FALSE	0.0000229012628410652
chr7	99691616	99691697	82	-	406900	MIR106B	FALSE	0.0000229012628410652
chr7	99699130	99707942	8813	+	9179	AP4M1	FALSE	0.0000229012628410652
chr7	100464950	100471076	6127	+	7205	TRIP6	FALSE	0.0000279918691680553
chr7	100472701	100486285	13585	+	51593	SRRT	FALSE	0.0000279918691680553
chr7	102073977	102097268	23292	+	80228	ORAI2	TRUE	0.00000224249614023417
chr7	102993177	103086624	93448	-	375611	SLC26A5	TRUE	0.0000481258422022386
chr7	107531586	107561643	30058	+	1738	DLD	TRUE	0.0000229012628410652
chr7	112120908	112130943	10036	+	286006	LSMEM1	TRUE	0.0000656929599716272
chr7	124385655	124406079	20425	-	2861	GPR37	TRUE	0.00000979758525084532
chr7	135046547	135194875	148329	-	4850	CNOT4	TRUE	0.000000448283707033838
chr7	150745379	150749843	4465	+	9311	ASIC3	FALSE	0.0000954219285044386
chr7	150750899	150755052	4154	-	1020	CDK5	FALSE	0.0000954219285044386
chr7	150755299	150773614	18316	+	6522	SLC4A2	FALSE	0.0000954219285044386
chr7	155293953	155326539	32587	-	285888	CNPY1	TRUE	0.0000741564701520209
chr7	155592736	155604967	12232	-	6469	SHH	TRUE	0.000000113148531823444
chr7	157647277	157658782	11506	+	100506585	LOC100506585	FALSE	0.00000224249614023417
chr8	1765397	1765473	77	+	693181	MIR596	FALSE	0.00000942904431862042
chr8	1772149	1906807	134659	+	9639	ARHGEF10	FALSE	0.0000656929599716273
chr8	9757574	9760839	3266	-	157627	LINC00599	TRUE	0.000000154097524292881
chr8	9760898	9760982	85	-	406907	MIR124-1	TRUE	0.000000154097524292881
chr8	11534468	11617509	83042	+	2626	GATA4	TRUE	0.0000386666249417986
chr8	17721900	17767874	45975	-	2267	FGL1	FALSE	0.0000656929599716273
chr8	17780366	17887457	107092	+	5108	PCM1	FALSE	0.0000656929599716273
chr8	22298483	22398657	100175	+	5533	PPP3CC	TRUE	0.000000829755900038597
chr8	22545174	22550815	5642	-	1960	EGR3	TRUE	0.000105894633328497
chr8	23193721	23223638	29918	+	100507156	LOC100507156	FALSE	0.0000229012628410652
chr8	23243442	23315244	71803	-	9583	ENTPD4	TRUE	0.0000126036688400668
chr8	23559964	23564111	4148	-	137814	NKX2-6	TRUE	0.000140015381303655
chr8	27879481	27941388	61908	-	389643	NUGGC	TRUE	0.0000126036688400668
chr8	37654401	37701504	47104	+	25960	GPR124	TRUE	0.00000161209717721784
chr8	42948649	42978323	29675	+	84197	POMK	FALSE	0.00000161209717721784
chr8	77523114	77595510	72397	-	100192378	ZFHX4-AS1	TRUE	0.00000979758525084532
chr8	77593515	77779521	186007	+	79776	ZFHX4	TRUE	0.00000979758525084532
chr8	95439940	95449180	9241	-	100861412	FSBP	TRUE	0.0000279918691680552
chr8	97154558	97173020	18463	-	392255	GDF6	TRUE	0.000105894633328497
chr8	99466859	99954799	487941	-	6788	STK3	TRUE	0.0000094290443186204
chr8	99956631	99964326	7696	+	116039	OSR2	TRUE	0.0000094290443186204
chr8	100890223	100906242	16020	-	1345	COX6C	TRUE	0.0000741564701520209
chr8	103563848	103573245	9398	+	4956	ODF1	FALSE	0.00000942904431862042
chr8	124693034	124749647	56614	-	312	ANXA13	TRUE	0.0000954219285044384
chr8	128747765	128753680	5916	+	4609	MYC	FALSE	0.0000119166956111387
chr8	135490031	135725292	235262	-	57623	ZFAT	TRUE	0.00000979758525084532
chr8	143257700	143257779	80	+	100616268	MIR4472-1	FALSE	0.00000942904431862042
chr8	143293441	143484543	191103	-	203062	TSNARE1	FALSE	0.00000979758525084534
chr8	143692405	143695833	3429	-	23237	ARC	FALSE	0.000000154097524292881
chr8	143953773	143961236	7464	-	1584	CYP11B1	FALSE	0.0000126036688400668
chr8	143991975	143999259	7285	-	1585	CYP11B2	FALSE	0.00000144399078708015
chr8	144239331	144242053	2723	-	4062	LY6H	TRUE	0.000105894633328497
chr8	144661867	144679845	17979	-	1936	EEF1D	FALSE	0.00000477109642522193
chr8	144680074	144682485	2412	+	84948	TIGD5	FALSE	0.00000477109642522193
chr8	144798507	144804633	6127	+	225689	MAPK15	FALSE	0.000000154097524292881
chr8	144873090	144897549	24460	-	23513	SCRIB	FALSE	0.00000224249614023417
chr8	144895127	144895212	86	-	100126338	MIR937	FALSE	0.00000224249614023417
chr8	144898514	144911556	13043	-	22827	PUF60	FALSE	0.00000979758525084534
chr8	145729465	145732555	3091	+	2875	GPT	FALSE	0.000105894633328497
chr8	145734552	145736589	2038	+	113655	MFSD3	FALSE	0.000105894633328497
chr9	116231	118417	2187	-	2298	FOXD4	TRUE	0.0000126036688400668
chr9	121038	179075	58038	-	55871	CBWD1	TRUE	0.0000656929599716272
chr9	976968	991732	14765	+	58524	DMRT3	TRUE	0.000000829755900038597
chr9	6716495	7175648	459154	+	23081	KDM4C	FALSE	0.00000942904431862042
chr9	21409146	21410184	1039	+	3445	IFNA8	TRUE	0.000105894633328497
chr9	21967138	21967753	616	+	51198	C9orf53	TRUE	0.00000161209717721784
chr9	21967751	21994490	26740	-	1029	CDKN2A	TRUE	0.0000119166956111387
chr9	21994790	22121093	126304	+	100048912	CDKN2B-AS1	TRUE	0.0000119166956111387
chr9	23690103	23826063	135961	-	1993	ELAVL2	TRUE	0.00000000862084051988149
chr9	34368907	34376894	7988	-	57462	KIAA1161	NA	0.00000144399078708015
chr9	34613548	34620496	6949	-	11258	DCTN3	TRUE	0.000000113148531823444
chr9	34621455	34628011	6557	-	138715	ARID3C	TRUE	0.000000113148531823444
chr9	34634719	34637768	3050	-	10280	SIGMAR1	TRUE	0.0000386666249417986
chr9	35697334	35732392	35059	-	7094	TLN1	TRUE	0.0000229012628410652
chr9	35732317	35737005	4689	+	10488	CREB3	TRUE	0.0000229012628410652
chr9	35906189	35907138	950	+	646962	HRCT1	FALSE	0.0000279918691680553
chr9	35909480	35911617	2138	+	158376	LINC00961	FALSE	0.0000279918691680553
chr9	36214439	36277053	62615	-	10020	GNE	TRUE	0.0000279918691680552
chr9	66496470	66503027	6558	+	442421	PTGER4P2-CDK2AP2P2	FALSE	0.0000229012628410652
chr9	72768050	72790804	22755	-	100507244	MAMDC2-AS1	TRUE	0.0000741564701520209
chr9	73149966	74061820	911855	-	80036	TRPM3	FALSE	0.0000954219285044386
chr9	77337411	77503010	165600	-	140803	TRPM6	TRUE	0.000140015381303655
chr9	90387830	90401799	13970	+	392360	CTSL3P	FALSE	0.0000741564701520207
chr9	95947212	96082854	135643	+	65268	WNK2	FALSE	0.00000942904431862042
chr9	97847490	97848370	881	+	407011	MIR23B	FALSE	0.00000477109642522193
chr9	97848296	97848376	81	-	100422842	MIR3074	FALSE	0.00000477109642522193
chr9	99837953	99844227	6275	-	340508	GAS2L1P2	TRUE	0.0000119166956111387
chr9	100069603	100139577	69975	+	100499483	CCDC180	FALSE	0.0000481258422022387
chr9	100615537	100618997	3461	+	2304	FOXE1	TRUE	0.0000000107760506498519
chr9	112810878	112934791	123914	+	11217	AKAP2	TRUE	0.000000154097524292881
chr9	117164360	117267736	103377	-	25861	DFNB31	FALSE	0.00000477109642522193
chr9	127115752	127121463	5712	+	100129034	LOC100129034	FALSE	0.0000229012628410652
chr9	128024111	128127290	103180	+	26130	GAPVD1	TRUE	0.0000954219285044384
chr9	129622944	129648156	25213	+	403341	ZBTB34	TRUE	0.0000741564701520209
chr9	130025941	130155828	129888	+	84253	GARNL3	FALSE	0.0000954219285044386
chr9	130702861	130742812	39952	-	399665	FAM102A	FALSE	0.0000954219285044386
chr9	130873450	130881013	7564	-	100289019	SLC25A25-AS1	FALSE	0.00000144399078708015
chr9	130882972	130890741	7770	-	80142	PTGES2	FALSE	0.00000144399078708015
chr9	130890808	130892913	2106	+	389791	PTGES2-AS1	FALSE	0.00000144399078708015
chr9	131007000	131007109	110	-	406978	MIR199B	FALSE	0.0000656929599716273
chr9	131007226	131007309	84	-	100422893	MIR3154	FALSE	0.0000656929599716273
chr9	131071396	131084697	13302	-	26995	TRUB2	FALSE	0.0000481258422022387
chr9	131084791	131096351	11561	+	51117	COQ4	FALSE	0.0000481258422022387
chr9	131464802	131483199	18398	+	29941	PKN3	TRUE	0.0000126036688400668
chr9	131580779	131584955	4177	+	2021	ENDOG	FALSE	0.0000656929599716273
chr9	131581930	131592100	10171	-	51490	C9orf114	FALSE	0.0000656929599716273
chr9	132374504	132383055	8552	-	375759	C9orf50	FALSE	0.0000481258422022387
chr9	132388435	132397879	9445	+	28989	NTMT1	FALSE	0.0000481258422022387
chr9	134361052	134365958	4907	+	26786	SNORD62A	FALSE	0.0000481258422022387
chr9	134399183	134406662	7480	-	83549	UCK1	FALSE	0.000140015381303655
chr9	135906062	135933890	27829	+	9328	GTF3C5	FALSE	0.0000386666249417985
chr9	135937365	135947250	9886	+	1056	CEL	FALSE	0.0000656929599716273
chr9	136080666	136084628	3963	-	29989	OBP2B	FALSE	0.000000829755900038597
chr9	136519709	136522530	2822	-	138948	DBH-AS1	FALSE	0.00000144399078708015
chr9	136528684	136605077	76394	-	1757	SARDH	FALSE	0.00000942904431862042
chr9	138235095	138238404	3310	+	157927	C9orf62	FALSE	0.0000119166956111387
chr9	138413284	138418386	5103	+	3933	LCN1	FALSE	0.0000386666249417985
chr9	138555168	138557949	2782	+	392399	LCN9	FALSE	0.00000224249614023417
chr9	138898383	138987131	88749	-	138151	NACC2	FALSE	0.000105894633328497
chr9	139216998	139221779	4782	-	26102	DKFZP434A062	FALSE	0.00000942904431862042
chr9	139221932	139254057	32126	+	26086	GPSM1	FALSE	0.00000942904431862042
chr9	139270029	139292889	22861	-	6621	SNAPC4	FALSE	0.0000279918691680553
chr9	139334548	139378211	43664	-	9919	SEC16A	FALSE	0.0000954219285044386
chr9	139388896	139440238	51343	-	4851	NOTCH1	FALSE	0.00000000862084051988149
chr9	139414020	139414078	59	-	100616242	MIR4673	FALSE	0.0000386666249417985
chr9	139440625	139440711	87	-	100616301	MIR4674	FALSE	0.00000000862084051988149
chr9	139565054	139565138	85	+	406913	MIR126	FALSE	0.00000979758525084534
chr9	139632619	139642980	10362	-	414332	LCN10	FALSE	0.000105894633328497
chr9	139638469	139642980	4512	-	158062	LCN6	FALSE	0.000105894633328497
chr9	139640613	139644363	3751	+	100128593	LOC100128593	FALSE	0.000105894633328497
chr9	139743256	139745490	2235	+	29085	PHPT1	FALSE	0.0000279918691680553
chr9	139746819	139755251	8433	+	158056	MAMDC4	FALSE	0.0000279918691680553
chr9	139877445	139880210	2766	+	401562	LCNL1	FALSE	0.0000481258422022387
chr9	139886870	139888428	1559	+	286257	C9orf142	FALSE	0.0000481258422022387
chr9	139889060	139891024	1965	-	9022	CLIC3	FALSE	0.0000481258422022387
chr9	139901686	139923374	21689	-	20	ABCA2	FALSE	0.0000481258422022387
chr9	139921916	139931234	9319	+	401563	C9orf139	FALSE	0.0000481258422022387
chr9	139924626	139927292	2667	-	2529	FUT7	FALSE	0.0000481258422022387
chr9	140033609	140063214	29606	+	2902	GRIN1	FALSE	0.00000000862084051988149
chr9	140119644	140120763	1120	+	375791	CYSRT1	FALSE	0.000000829755900038597
chr9	140122018	140124090	2073	+	643596	RNF224	FALSE	0.000000829755900038597
chr9	140123400	140131006	7607	+	142680	SLC34A3	FALSE	0.000000829755900038597
chr9	140135711	140138159	2449	+	10383	TUBB4B	FALSE	0.000000829755900038597
chr9	140138037	140142222	4186	-	401565	FAM166A	FALSE	0.0000954219285044386
chr9	140144671	140147949	3279	-	100129722	C9orf173-AS1	FALSE	0.0000954219285044386
chr9	140145713	140147935	2223	+	441476	C9orf173	FALSE	0.0000954219285044386
chr9	140149759	140168000	18242	+	25920	NELFB	FALSE	0.0000954219285044386
chr9	140172280	140177093	4814	+	54863	TOR4A	FALSE	0.000000829755900038597
chr9	140328816	140335901	7086	-	377841	ENTPD8	FALSE	0.00000942904431862042
chr10	1205708	1210612	4905	+	399706	LINC00200	FALSE	0.00000942904431862042
chr10	5566924	5568225	1302	+	810	CALML3	FALSE	0.0000126036688400668
chr10	8092413	8095447	3035	-	399717	GATA3-AS1	TRUE	0.0000656929599716272
chr10	8096667	8117164	20498	+	2625	GATA3	TRUE	0.0000656929599716272
chr10	13263767	13276328	12562	-	221044	UCMA	TRUE	0.0000954219285044384
chr10	16555742	16564004	8263	-	389941	C1QL3	TRUE	0.0000481258422022386
chr10	17428935	17452630	23696	+	100128098	ST8SIA6-AS1	FALSE	0.0000656929599716273
chr10	27961803	28034778	72976	-	283078	MKX	TRUE	0.000140015381303655
chr10	30598730	30663377	64648	-	55149	MTPAP	FALSE	0.0000481258422022387
chr10	43867092	43871783	4692	+	53828	FXYD4	TRUE	0.000140015381303655
chr10	43881065	43904696	23632	-	3185	HNRNPF	FALSE	0.00000942904431862042
chr10	46993546	47000568	7023	+	9721	GPRIN2	FALSE	0.0000481258422022387
chr10	74870210	74891581	21372	+	25961	NUDT13	TRUE	0.0000741564701520209
chr10	79550549	79686348	135800	-	9231	DLG5	TRUE	0.000105894633328497
chr10	79686570	79689583	3014	+	100128292	DLG5-AS1	TRUE	0.000105894633328497
chr10	94449681	94455408	5728	+	3087	HHEX	TRUE	0.0000954219285044384
chr10	94833232	94837641	4410	+	1592	CYP26A1	TRUE	0.0000279918691680552
chr10	96092989	96122683	29695	-	64318	NOC3L	TRUE	0.0000656929599716272
chr10	98353069	98480279	127211	-	118788	PIK3AP1	TRUE	0.00000224249614023417
chr10	99079022	99081672	2651	+	10023	FRAT1	TRUE	0.0000229012628410652
chr10	100216834	100995632	778799	-	60495	HPSE2	TRUE	0.00000144399078708015
chr10	102737579	102747272	9694	-	84545	MRPL43	FALSE	0.0000386666249417985
chr10	102747293	102754158	6866	+	56652	C10orf2	FALSE	0.0000386666249417985
chr10	102756864	102767593	10730	+	84445	LZTS2	FALSE	0.0000386666249417985
chr10	102986733	102988717	1985	-	10660	LBX1	TRUE	0.0000279918691680552
chr10	102989351	102998616	9266	+	399806	LBX1-AS1	TRUE	0.0000279918691680552
chr10	103544200	103578700	34501	-	10724	MGEA5	FALSE	0.00000942904431862042
chr10	103578825	103588646	9822	+	100289509	KCNIP2-AS1	FALSE	0.00000942904431862042
chr10	104221170	104238858	17689	+	79847	TMEM180	TRUE	0.000140015381303655
chr10	105005644	105007773	2130	+	729020	RPEL1	TRUE	0.000140015381303655
chr10	118083940	118139541	55602	+	374355	CCDC172	TRUE	0.0000741564701520209
chr10	118350490	118368686	18197	+	5407	PNLIPRP1	TRUE	0.000140015381303655
chr10	121137484	121137555	72	+	100616398	MIR4681	FALSE	0.000000113148531823444
chr10	123237844	123357972	120129	-	2263	FGFR2	FALSE	0.0000119166956111387
chr10	126135998	126138550	2553	-	390010	NKX1-2	TRUE	0.0000656929599716272
chr10	126721352	126721439	88	-	100423041	MIR4296	FALSE	0.00000942904431862042
chr10	134000414	134019280	18867	+	10570	DPYSL4	FALSE	0.00000979758525084534
chr10	134210702	134231358	20657	+	170394	PWWP2B	FALSE	0.00000979758525084534
chr10	134598320	134599537	1218	-	84504	NKX6-2	FALSE	0.00000942904431862042
chr10	134779038	134790001	10964	+	399829	LINC01168	FALSE	0.000000829755900038597
chr10	134884433	134945179	60747	+	84435	GPR123	FALSE	0.00000144399078708015
chr10	134973971	135039916	65946	+	85442	KNDC1	FALSE	0.000000154097524292881
chr10	135043778	135045062	1285	+	8433	UTF1	FALSE	0.00000161209717721784
chr10	135051408	135055433	4026	+	27287	VENTX	FALSE	0.000105894633328497
chr10	135138928	135150475	11548	-	50632	CALY	FALSE	0.0000119166956111387
chr11	215030	236931	21902	-	23410	SIRT3	FALSE	0.00000161209717721784
chr11	236808	252984	16177	+	5719	PSMD13	FALSE	0.00000161209717721784
chr11	392599	404908	12310	+	11187	PKP3	FALSE	0.0000741564701520207
chr11	532242	535550	3309	-	3265	HRAS	FALSE	0.000105894633328497
chr11	767223	777487	10265	-	347862	PDDC1	FALSE	0.0000481258422022387
chr11	779454	780755	1302	+	171391	NS3BP	FALSE	0.0000481258422022387
chr11	1012824	1036706	23883	-	4588	MUC6	FALSE	0.000000113148531823444
chr11	1074875	1104417	29543	+	4583	MUC2	FALSE	0.0000656929599716273
chr11	1151580	1283406	131827	+	727897	MUC5B	FALSE	0.000105894633328497
chr11	1295598	1330892	35295	-	54472	TOLLIP	FALSE	0.000000154097524292881
chr11	1330938	1331937	1000	+	255512	TOLLIP-AS1	FALSE	0.000000154097524292881
chr11	1411129	1483919	72791	+	9024	BRSK2	FALSE	0.0000741564701520207
chr11	1490685	1785501	294817	-	81532	MOB2	FALSE	0.0000954219285044386
chr11	1753640	1771824	18185	-	402778	IFITM10	FALSE	0.0000741564701520207
chr11	1773982	1785222	11241	-	1509	CTSD	FALSE	0.0000954219285044386
chr11	1848709	1858750	10042	+	90019	SYT8	FALSE	0.0000481258422022387
chr11	1860233	1862910	2678	+	7136	TNNI2	FALSE	0.0000481258422022387
chr11	3108346	3187969	79624	-	114879	OSBPL5	FALSE	0.0000481258422022387
chr11	6518526	6593254	74729	+	144132	DNHD1	FALSE	0.000140015381303655
chr11	15987995	16760190	772196	-	55553	SOX6	TRUE	0.000105894633328497
chr11	16760148	16779901	19754	+	10944	C11orf58	TRUE	0.000105894633328497
chr11	17414432	17498449	84018	-	6833	ABCC8	TRUE	0.000105894633328497
chr11	18101890	18127638	25749	-	113174	SAAL1	TRUE	0.0000954219285044384
chr11	18134019	18137679	3661	-	6290	SAA3P	TRUE	0.0000954219285044384
chr11	18252902	18270221	17320	-	100528017	SAA2-SAA4	TRUE	0.0000481258422022386
chr11	18259780	18270221	10442	-	6289	SAA2	TRUE	0.0000481258422022386
chr11	18287808	18291523	3716	+	6288	SAA1	TRUE	0.0000481258422022386
chr11	27015628	27018632	3005	+	387758	FIBIN	TRUE	0.00000224249614023417
chr11	30031288	30038577	7290	-	3739	KCNA4	TRUE	0.000105894633328497
chr11	30252563	30256824	4262	+	2488	FSHB	FALSE	0.00000161209717721784
chr11	32409322	32457081	47760	-	7490	WT1	TRUE	0.0000954219285044384
chr11	32457285	32461620	4336	+	51352	WT1-AS	TRUE	0.0000954219285044384
chr11	34172534	34379555	207022	-	25841	ABTB2	TRUE	0.00000144399078708015
chr11	34500342	34535347	35006	-	2001	ELF5	FALSE	0.0000954219285044386
