seqnames	start	end	width	strand	gene_id	SYMBOL	ishyper	p.value
chr6	3118926	3153432	34507	+	670	BPHL	TRUE	0.000140015381303655
chr6	3153902	3157783	3882	-	7280	TUBB2A	NA	0.00000979758525084534
chr6	3183052	3196001	12950	-	100507194	RP1-40E16.9	NA	0.00000224249614023417
chr6	3224495	3227968	3474	-	347733	TUBB2B	NA	0.00000224249614023417
chr6	3259162	3268300	9139	+	389362	PSMG4	NA	0.00000224249614023417
chr6	5108653	5261172	152520	-	57128	LYRM4	TRUE	0.0000119166956111387
chr6	5261277	5771816	510540	+	10667	FARS2	TRUE	0.0000119166956111387
chr6	6144311	6320924	176614	-	2162	F13A1	TRUE	0.0000481258422022387
chr6	7881483	8064647	183165	-	100526836	BLOC1S5-TXNDC5	TRUE	0.00000942904431862042
chr6	7986335	7990577	4243	+	206426	PIP5K1P1	TRUE	0.00000942904431862042
chr6	8013800	8102828	89029	-	100526837	EEF1E1-BLOC1S5	TRUE	0.00000942904431862042
chr6	8013800	8064647	50848	-	63915	BLOC1S5	TRUE	0.00000942904431862042
chr6	8073593	8102828	29236	-	9521	EEF1E1	TRUE	0.00000942904431862042
chr6	8086641	8086766	126	-	100124533	SCARNA27	TRUE	0.00000942904431862042
chr6	10671651	10695030	23380	-	347744	C6orf52	TRUE	0.00000942904431862042
chr6	10695188	10709970	14783	+	55003	PAK1IP1	TRUE	0.00000942904431862042
chr6	10723148	10731362	8215	+	51522	TMEM14C	TRUE	0.00000942904431862042
chr6	11538460	11583757	45298	+	100113407	TMEM170B	TRUE	0.000105894633328497
chr6	12012724	12165232	152509	+	3096	HIVEP1	TRUE	0.000105894633328497
chr6	14117487	14137148	19662	+	9308	CD83	FALSE	0.0000229012628410652
chr6	15523032	15663289	140258	-	84062	DTNBP1	TRUE	0.00000979758525084534
chr6	16129317	16148478	19162	+	29116	MYLIP	FALSE	0.0000954219285044384
chr6	16141787	16141855	69	+	100616269	MIR4639	FALSE	0.0000954219285044384
chr6	16238811	16295780	56970	+	2766	GMPR	FALSE	0.0000954219285044384
chr6	16299343	16761721	462379	-	6310	ATXN1	TRUE	0.0000126036688400668
chr6	18387581	18469105	81525	+	255488	RNF144B	TRUE	0.0000119166956111387
chr6	18572015	18572111	97	+	693125	MIR548A1	TRUE	0.0000119166956111387
chr6	24804513	25042398	237886	-	9750	FAM65B	TRUE	0.0000481258422022387
chr6	25081295	25166793	85499	-	8418	CMAHP	FALSE	0.000000154097524292881
chr6	25279306	25620758	341453	+	55604	LRRC16A	FALSE	0.000000154097524292881
chr6	26184024	26184458	435	+	8344	HIST1H2BE	TRUE	0.00000224249614023417
chr6	26188938	26189304	367	-	8360	HIST1H4D	TRUE	0.00000224249614023417
chr6	26197012	26199521	2510	-	8351	HIST1H3D	TRUE	0.00000224249614023417
chr6	26199012	26199521	510	-	3013	HIST1H2AD	TRUE	0.00000224249614023417
chr6	26199787	26200216	430	+	8343	HIST1H2BF	TRUE	0.00000224249614023417
chr6	26204873	26205249	377	+	8367	HIST1H4E	TRUE	0.00000224249614023417
chr6	26216428	26216872	445	-	8339	HIST1H2BG	TRUE	0.00000224249614023417
chr6	26217148	26217711	564	+	3012	HIST1H2AE	TRUE	0.00000224249614023417
chr6	26225383	26225844	462	+	8353	HIST1H3E	TRUE	0.00000224249614023417
chr6	26234440	26235216	777	-	3007	HIST1H1D	TRUE	0.00000224249614023417
chr6	26240654	26241021	368	+	8361	HIST1H4F	TRUE	0.00000224249614023417
chr6	26246839	26247205	367	-	8369	HIST1H4G	TRUE	0.00000224249614023417
chr6	26250370	26250835	466	-	8968	HIST1H3F	TRUE	0.00000224249614023417
chr6	26251879	26252303	425	+	8345	HIST1H2BH	TRUE	0.00000224249614023417
chr6	26271146	26271612	467	-	8355	HIST1H3G	TRUE	0.00000224249614023417
chr6	26273204	26273640	437	+	8346	HIST1H2BI	TRUE	0.00000224249614023417
chr6	26285354	26285727	374	-	8365	HIST1H4H	TRUE	0.00000224249614023417
chr6	26365398	26378548	13151	+	11118	BTN3A2	TRUE	0.00000224249614023417
chr6	27100095	27100575	481	-	8970	HIST1H2BJ	TRUE	0.000000113148531823444
chr6	27100817	27101314	498	+	8969	HIST1H2AG	TRUE	0.000000113148531823444
chr6	27106072	27114637	8566	-	85236	HIST1H2BK	TRUE	0.000000113148531823444
chr6	27107088	27107457	370	+	8294	HIST1H4I	TRUE	0.000000113148531823444
chr6	27114861	27115341	481	+	85235	HIST1H2AH	TRUE	0.000000113148531823444
chr6	27115405	27115467	63	+	100422934	MIR3143	TRUE	0.000000113148531823444
chr6	27215502	27224399	8898	+	10279	PRSS16	TRUE	0.0000126036688400668
chr6	27661814	27678001	16188	+	100507173	LINC01012	TRUE	0.00000979758525084534
chr6	27729523	27730966	1444	+	100131289	LOC100131289	TRUE	0.00000979758525084534
chr6	27775257	27775709	453	-	8340	HIST1H2BL	TRUE	0.00000979758525084534
chr6	27775977	27778314	2338	+	8357	HIST1H3H	TRUE	0.00000979758525084534
chr6	27782080	27782518	439	-	8331	HIST1H2AJ	TRUE	0.00000979758525084534
chr6	27782822	27783267	446	+	8342	HIST1H2BM	TRUE	0.00000979758525084534
chr6	27791903	27792258	356	+	8363	HIST1H4J	TRUE	0.00000979758525084534
chr6	27798952	27799305	354	-	8362	HIST1H4K	TRUE	0.00000979758525084534
chr6	27805658	27806117	460	-	8330	HIST1H2AK	TRUE	0.00000979758525084534
chr6	27806440	27806888	449	+	8341	HIST1H2BN	TRUE	0.00000979758525084534
chr6	28048482	28057340	8859	+	7718	ZNF165	TRUE	0.000000829755900038597
chr6	28058454	28105094	46641	-	100129195	ZSCAN16-AS1	TRUE	0.000000829755900038597
chr6	28058585	28063493	4909	+	221584	ZSCAN12P1	TRUE	0.000000829755900038597
chr6	28092387	28097856	5470	+	80345	ZSCAN16	TRUE	0.000000829755900038597
chr6	28109688	28127250	17563	+	7745	ZKSCAN8	TRUE	0.000000829755900038597
chr6	28129539	28137373	7835	+	651302	ZNF192P1	TRUE	0.000000829755900038597
chr6	28393287	28411279	17993	-	222696	ZSCAN23	TRUE	0.000105894633328497
chr6	28471073	28483570	12498	-	257202	GPX6	TRUE	0.000105894633328497
chr6	33857288	33864684	7397	-	100507584	LINC01016	TRUE	0.0000954219285044386
chr6	33967749	33967828	80	-	100302123	MIR1275	TRUE	0.0000954219285044386
chr6	33989623	34123399	133777	-	2914	GRM4	FALSE	0.000140015381303655
chr6	34204577	34214008	9432	+	3159	HMGA1	FALSE	0.000140015381303655
chr6	34214157	34216904	2748	-	221491	C6orf1	FALSE	0.000140015381303655
chr6	35420138	35434881	14744	+	2178	FANCE	FALSE	0.0000094290443186204
chr6	35436178	35438558	2381	+	4736	RPL10A	FALSE	0.0000094290443186204
chr6	35441374	35464861	23488	-	7005	TEAD3	FALSE	0.0000094290443186204
chr6	35465651	35480647	14997	-	7287	TULP1	FALSE	0.0000094290443186204
chr6	35541362	35696397	155036	-	2289	FKBP5	FALSE	0.0000119166956111387
chr6	35694539	35704724	10186	-	285847	RP3-510O8.4	FALSE	0.0000119166956111387
chr6	35704859	35716688	11830	+	221481	ARMC12	FALSE	0.0000119166956111387
chr6	35744392	35747329	2938	+	389383	CLPSL2	FALSE	0.0000119166956111387
chr6	35748831	35755841	7011	+	340204	CLPSL1	FALSE	0.0000119166956111387
chr6	35762759	35765121	2363	-	1208	CLPS	FALSE	0.0000119166956111387
chr6	35773071	35791852	18782	+	222662	LHFPL5	FALSE	0.0000119166956111387
chr6	36283535	36304662	21128	-	389384	C6orf222	TRUE	0.00000942904431862042
chr6	36321998	36355577	33580	-	51513	ETV7	TRUE	0.00000942904431862042
chr6	36358329	36410666	52338	-	222659	PXT1	TRUE	0.00000942904431862042
chr6	36410544	36458315	47772	+	222658	KCTD20	TRUE	0.00000942904431862042
chr6	36461669	36515247	53579	-	11329	STK38	NA	0.0000119166956111387
chr6	36562090	36572244	10155	+	6428	SRSF3	NA	0.0000119166956111387
chr6	36590213	36590289	77	-	100500885	MIR3925	NA	0.0000119166956111387
chr6	36644237	36655116	10880	+	1026	CDKN1A	NA	0.0000119166956111387
chr6	36708555	36807220	98666	-	57699	CPNE5	FALSE	0.0000954219285044384
chr6	36822606	36842800	20195	-	51645	PPIL1	FALSE	0.0000954219285044384
chr6	36839646	36896740	57095	+	221477	C6orf89	FALSE	0.0000954219285044384
chr6	37400907	37449284	48378	+	23070	CMTR1	FALSE	0.00000000862084051988149
chr6	37450697	37467700	17004	-	154467	CCDC167	FALSE	0.00000000862084051988149
chr6	37523141	37523198	58	-	100616413	MIR4462	FALSE	0.00000000862084051988149
chr6	41566461	41566526	66	+	100616178	MIR4641	FALSE	0.00000161209717721784
chr6	41606195	41621982	15788	+	4188	MDFI	FALSE	0.00000161209717721784
chr6	41651716	41703997	52282	-	7942	TFEB	FALSE	0.00000161209717721784
chr6	41704449	41715139	10691	-	5225	PGC	FALSE	0.00000161209717721784
chr6	42151022	42162694	11673	-	2979	GUCA1B	FALSE	0.000000154097524292881
chr6	42174539	42185633	11095	-	55173	MRPS10	FALSE	0.000000154097524292881
chr6	42531760	42661243	129484	+	23304	UBR2	TRUE	0.000105894633328497
chr6	44081373	44095191	13819	-	64928	MRPL14	TRUE	0.000000829755900038597
chr6	44095376	44123256	27881	+	55362	TMEM63B	TRUE	0.000000829755900038597
chr6	44126548	44152139	25592	+	11131	CAPN11	TRUE	0.000000829755900038597
chr6	44187242	44201888	14647	+	2030	SLC29A1	NA	0.000000829755900038597
chr6	44213903	44221625	7723	+	3326	HSP90AB1	NA	0.000000829755900038597
chr6	44221838	44225283	3446	-	347734	SLC35B2	FALSE	0.0000119166956111387
chr6	44221943	44222022	80	-	100616124	MIR4647	FALSE	0.0000119166956111387
chr6	44225903	44233525	7623	-	4794	NFKBIE	FALSE	0.0000119166956111387
chr6	44238480	44275966	37487	+	441151	TMEM151B	FALSE	0.0000119166956111387
chr6	44240803	44344904	104102	+	221409	SPATS1	FALSE	0.0000119166956111387
chr6	44247897	44265458	17562	-	202500	TCTE1	FALSE	0.0000119166956111387
chr6	44266463	44281063	14601	-	57505	AARS2	FALSE	0.0000119166956111387
chr6	47199268	47277680	78413	-	27242	TNFRSF21	TRUE	0.0000656929599716273
chr6	47624222	47665533	41312	+	222611	GPR111	FALSE	0.000000113148531823444
chr6	47653600	47689757	36158	+	221393	GPR115	FALSE	0.000000113148531823444
chr6	50786439	50815326	28888	+	7021	TFAP2B	TRUE	0.000000146554288837985
chr6	52101484	52109298	7815	-	112744	IL17F	TRUE	0.0000386666249417985
chr6	52128812	52149679	20868	-	4172	MCM3	TRUE	0.0000386666249417985
chr6	52226926	52272575	45650	+	85315	PAQR8	TRUE	0.0000386666249417985
chr6	53659534	53788919	129386	+	55227	LRRC1	TRUE	0.000105894633328497
chr6	55921388	56258892	337505	-	81578	COL21A1	TRUE	0.000105894633328497
chr6	73844526	73853237	8712	-	100873997	KCNQ5-AS1	TRUE	0.0000741564701520207
chr6	73919471	74019938	100468	-	80759	KHDC1	TRUE	0.0000279918691680553
chr6	73933268	73935175	1908	-	100129128	KHDC1L	TRUE	0.0000279918691680553
chr6	73983862	74020088	36227	-	387097	C6orf147	TRUE	0.0000279918691680553
chr6	74062785	74063999	1215	-	340168	DPPA5	TRUE	0.0000279918691680553
chr6	74072400	74073898	1499	+	154288	KHDC3L	TRUE	0.0000279918691680553
chr6	74078280	74104816	26537	-	441161	OOEP	TRUE	0.0000279918691680553
chr6	74104285	74127289	23005	+	55510	DDX43	TRUE	0.0000279918691680553
chr6	78171948	78173120	1173	-	3351	HTR1B	TRUE	0.0000119166956111387
chr6	79577261	79656157	78897	+	134728	IRAK1BP1	TRUE	0.000140015381303655
chr6	79910962	79944455	33494	-	9324	HMGN3	FALSE	0.0000119166956111387
chr6	79943391	79946517	3127	+	100288198	HMGN3-AS1	FALSE	0.0000119166956111387
chr6	87862551	87973406	110856	+	23036	ZNF292	TRUE	0.0000481258422022387
chr6	98472407	98472495	89	+	100302164	MIR2113	TRUE	0.0000656929599716273
chr6	99282580	99286666	4087	+	5454	POU3F2	TRUE	0.0000126036688400668
chr6	99321601	99395849	74249	-	26235	FBXL4	TRUE	0.0000126036688400668
chr6	106534195	106557814	23620	+	639	PRDM1	TRUE	0.00000477109642522193
chr6	108188960	108279482	90523	-	11231	SEC63	TRUE	0.0000954219285044386
chr6	108362613	108395941	33329	-	28962	OSTM1	TRUE	0.0000229012628410652
chr6	108487215	108510013	22799	+	7101	NR2E1	TRUE	0.0000229012628410652
chr6	108532717	108582464	49748	-	8724	SNX3	TRUE	0.0000229012628410652
chr6	108881026	109005971	124946	+	2309	FOXO3	TRUE	0.00000979758525084534
chr6	112391860	112408751	16892	-	51175	TUBE1	TRUE	0.00000979758525084534
chr6	112408674	112423993	15320	+	619208	FAM229B	TRUE	0.00000979758525084534
chr6	112429134	112575917	146784	-	3910	LAMA4	TRUE	0.00000979758525084534
chr6	114178527	114184652	6126	+	4082	MARCKS	TRUE	0.0000656929599716273
chr6	114189179	114194512	5334	-	285758	RP1-249H1.4	TRUE	0.0000656929599716273
chr6	114225551	114242806	17256	+	285759	FLJ34503	TRUE	0.0000656929599716273
chr6	114257320	114292359	35040	-	3066	HDAC2	TRUE	0.0000656929599716273
chr6	114376750	114663540	286791	-	222537	HS3ST5	TRUE	0.0000386666249417985
chr6	128289924	128841870	551947	-	5796	PTPRK	FALSE	0.0000126036688400668
chr6	132966123	132967142	1020	-	134864	TAAR1	TRUE	0.0000741564701520207
chr6	133001997	133035194	33198	-	8876	VNN1	TRUE	0.0000741564701520207
chr6	133043926	133055904	11979	-	55350	VNN3	TRUE	0.0000741564701520207
chr6	133065009	133084598	19590	-	8875	VNN2	TRUE	0.0000741564701520207
chr6	133090507	133119747	29241	-	116843	SLC18B1	TRUE	0.0000741564701520207
chr6	133135708	133138703	2996	+	6206	RPS12	TRUE	0.0000741564701520207
chr6	133136446	133138490	2045	+	594839	SNORA33	TRUE	0.0000741564701520207
chr6	134142285	134175130	32846	+	154089	MGC34034	TRUE	0.00000942904431862042
chr6	134210259	134216675	6417	+	6943	TCF21	TRUE	0.00000942904431862042
chr6	137813336	137815531	2196	-	167826	OLIG3	TRUE	0.0000119166956111387
chr6	139225620	139309398	83779	-	85021	REPS1	TRUE	0.0000741564701520207
chr6	139349819	139364439	14621	+	58527	ABRACL	TRUE	0.0000741564701520207
chr6	139456249	139501946	45698	+	51696	HECA	TRUE	0.0000741564701520207
chr6	140092210	140181608	89399	+	100132735	LOC100132735	TRUE	0.00000979758525084534
chr6	144164508	144184943	20436	+	84946	LTV1	TRUE	0.000105894633328497
chr6	144178440	144259483	81044	+	153918	ZC2HC1B	TRUE	0.000105894633328497
chr6	147829828	147891157	61330	+	389432	SAMD5	TRUE	0.0000954219285044386
chr6	149068271	149398126	329856	+	10090	UST	TRUE	0.0000656929599716273
chr6	151186815	151423023	236209	+	25902	MTHFD1L	FALSE	0.00000477109642522193
chr6	152442819	152958534	515716	-	23345	SYNE1	TRUE	0.0000656929599716273
chr6	153019030	153045715	26686	+	80177	MYCT1	TRUE	0.0000656929599716273
chr6	153071932	153080902	8971	+	7432	VIP	TRUE	0.0000656929599716273
chr6	155577264	155635617	58354	-	51106	TFB1M	FALSE	0.0000279918691680552
chr6	155585147	155597682	12536	+	49861	CLDN20	FALSE	0.0000279918691680552
chr6	157099064	157531913	432850	+	57492	ARID1B	TRUE	0.0000954219285044386
chr6	157100812	157100865	54	-	100616154	MIR4466	TRUE	0.0000954219285044386
chr6	157950164	157950232	69	+	100500899	MIR3692	TRUE	0.000105894633328497
chr6	158402888	158520207	117320	+	8871	SYNJ2	FALSE	0.0000954219285044384
chr6	158422139	158423415	1277	+	100874300	SYNJ2-IT1	FALSE	0.0000954219285044384
chr6	158957468	159056467	99000	+	57583	TMEM181	FALSE	0.000140015381303655
chr6	159057507	159065804	8298	-	6993	DYNLT1	FALSE	0.000140015381303655
chr6	159185693	159185785	93	-	100500851	MIR3918	TRUE	0.000105894633328497
chr6	159186773	159240456	53684	-	7430	EZR	TRUE	0.000105894633328497
chr6	159239011	159243272	4262	+	101409257	EZR-AS1	TRUE	0.000105894633328497
chr6	159262158	159278664	16507	-	202459	OSTCP1	TRUE	0.000105894633328497
chr6	159309619	159331385	21767	+	100130967	C6orf99	TRUE	0.000105894633328497
chr6	159590429	159693140	102712	+	84624	FNDC1	TRUE	0.00000477109642522193
chr6	160637794	160679963	42170	-	6582	SLC22A2	FALSE	0.00000477109642522193
chr6	160769405	160873611	104207	+	6581	SLC22A3	FALSE	0.00000477109642522193
chr6	161768590	163148834	1380245	-	5071	PARK2	TRUE	0.0000279918691680553
chr6	163148164	163736524	588361	+	135138	PACRG	TRUE	0.0000279918691680553
chr6	166571146	166582157	11012	-	6862	T	TRUE	0.0000000107760506498519
chr6	166822854	167275771	452918	-	6196	RPS6KA2	TRUE	0.0000119166956111387
chr6	168185219	168197539	12321	-	26238	C6orf123	FALSE	0.000000448283707033838
chr6	168224570	168227476	2907	-	653483	MLLT4-AS1	FALSE	0.000000448283707033838
chr6	168227671	168372700	145030	+	4301	MLLT4	FALSE	0.000000448283707033838
chr6	168376604	168377619	1016	-	100128124	HGC6.3	FALSE	0.00000477109642522193
chr6	168399772	168445769	45998	+	3834	KIF25	FALSE	0.00000477109642522193
chr6	168456464	168479857	23394	-	79981	FRMD1	FALSE	0.00000477109642522193
chr6	168707584	168720402	12819	-	168002	DACT2	FALSE	0.0000386666249417986
chr6	168841831	169068674	226844	+	64094	SMOC2	FALSE	0.0000279918691680552
chr6	169615875	169654137	38263	-	7058	THBS2	FALSE	0.0000954219285044384
chr6	169857303	170102159	244857	-	253769	WDR27	FALSE	0.000140015381303655
chr6	170102257	170106402	4146	+	387263	C6orf120	FALSE	0.000140015381303655
chr6	170104002	170124106	20105	-	55274	PHF10	FALSE	0.000140015381303655
chr6	170140215	170151638	11424	-	6991	TCTE3	FALSE	0.000140015381303655
chr6	170151721	170181617	29897	+	55780	ERMARD	FALSE	0.000140015381303655
chr6	170563422	170571657	8236	-	154449	RP5-1086L22.1	FALSE	0.0000481258422022386
chr6	170591294	170599697	8404	-	28514	DLL1	FALSE	0.0000481258422022386
chr6	170615844	170714237	98394	+	84498	FAM120B	FALSE	0.0000481258422022386
chr6	170639849	170639932	84	+	100616430	MIR4644	FALSE	0.0000481258422022386
chr6	170780107	170862417	82311	-	5689	PSMB1	FALSE	0.0000954219285044384
chr6	170863421	170881958	18538	+	6908	TBP	FALSE	0.0000954219285044384
chr7	192969	300740	107772	+	56975	FAM20C	FALSE	0.0000741564701520209
chr7	330136	331454	1319	+	100288524	WI2-2373I1.2	FALSE	0.00000161209717721784
chr7	419391	422845	3455	+	442497	AC226118.1	FALSE	0.00000161209717721784
chr7	536897	559481	22585	-	5154	PDGFA	FALSE	0.0000229012628410652
chr7	560028	564869	4842	+	441307	FLJ44511	FALSE	0.0000229012628410652
chr7	588834	767313	178480	-	5575	PRKAR1B	FALSE	0.000000448283707033838
chr7	766338	826116	59779	+	54919	HEATR2	FALSE	0.000000448283707033838
chr7	855194	914557	59364	+	23353	SUN1	FALSE	0.00000477109642522193
chr7	891587	936071	44485	+	51608	GET4	FALSE	0.00000477109642522193
chr7	937537	1015235	77699	-	11033	ADAP1	FALSE	0.00000144399078708015
chr7	1004486	1015235	10750	-	90639	COX19	FALSE	0.00000144399078708015
chr7	1022835	1029276	6442	+	54905	CYP2W1	FALSE	0.00000144399078708015
chr7	1036623	1177893	141271	-	84310	C7orf50	FALSE	0.00000144399078708015
chr7	1062569	1062662	94	-	442907	MIR339	FALSE	0.00000144399078708015
chr7	1097141	1098897	1757	+	115330	GPR146	FALSE	0.00000144399078708015
chr7	1121844	1133451	11608	+	2852	GPER1	FALSE	0.00000144399078708015
chr7	1192543	1199855	7313	-	90637	ZFAND2A	FALSE	0.00000144399078708015
chr7	1272654	1276613	3960	+	340260	UNCX	FALSE	0.00000000862084051988149
chr7	1473995	1499109	25115	-	79778	MICALL2	FALSE	0.000000448283707033838
chr7	1509913	1544018	34106	-	26173	INTS1	FALSE	0.000000113148531823444
chr7	1570368	1582679	12312	+	7975	MAFK	FALSE	0.000000113148531823444
chr7	1581871	1596066	14196	-	202915	TMEM184A	FALSE	0.000000113148531823444
chr7	1606970	1609668	2699	-	84262	PSMG3	FALSE	0.000000113148531823444
chr7	1609709	1629261	19553	+	114796	PSMG3-AS1	FALSE	0.000000113148531823444
chr7	1654106	1656328	2223	+	260341	TFAMP1	FALSE	0.000000113148531823444
chr7	1748798	1787590	38793	+	392617	ELFN1	FALSE	0.000000448283707033838
chr7	1855428	2272583	417156	-	8379	MAD1L1	FALSE	0.00000477109642522193
chr7	1883816	1883889	74	-	100616160	MIR4655	FALSE	0.000000448283707033838
chr7	2273926	2281833	7908	-	29960	FTSJ2	FALSE	0.00000477109642522193
chr7	2281857	2290780	8924	+	4521	NUDT1	FALSE	0.00000477109642522193
chr7	2291405	2354099	62695	-	29886	SNX8	TRUE	0.0000741564701520207
chr7	2394474	2420377	25904	+	8662	EIF3B	TRUE	0.0000741564701520207
chr7	2443195	2474216	31022	+	55501	CHST12	NA	0.0000279918691680552
chr7	2552163	2568810	16648	+	3955	LFNG	FALSE	0.0000279918691680552
chr7	2566708	2566786	79	+	100616116	MIR4648	FALSE	0.0000279918691680552
chr7	2577444	2595392	17949	-	221927	BRAT1	FALSE	0.0000279918691680552
chr7	2598632	2654368	55737	+	23288	IQCE	FALSE	0.0000279918691680552
chr7	2671603	2704436	32834	+	80727	TTYH3	FALSE	0.0000094290443186204
chr7	2719163	2755069	35907	+	155185	AMZ1	FALSE	0.0000094290443186204
chr7	2767741	2883959	116219	-	2768	GNA12	FALSE	0.000140015381303655
chr7	4815262	4834026	18765	+	9907	AP5Z1	FALSE	0.0000094290443186204
chr7	4828196	4828270	75	-	100616465	MIR4656	NA	0.0000094290443186204
chr7	4834285	4923335	89051	-	55698	RADIL	NA	0.00000979758525084534
chr7	4897369	4901625	4257	-	56903	PAPOLB	NA	0.00000979758525084534
chr7	4931876	4998844	66969	-	221938	MMD2	NA	0.00000979758525084534
chr7	5013616	5037800	24185	+	441191	RNF216P1	NA	0.00000979758525084534
chr7	5023302	5112854	89553	+	100533952	RBAK-RBAKDN	FALSE	0.0000481258422022386
chr7	5160941	5184177	23237	-	645700	ZNF890P	FALSE	0.0000656929599716272
chr7	5229835	5273486	43652	+	26100	WIPI2	FALSE	0.0000656929599716272
chr7	5322561	5343704	21144	+	222962	SLC29A4	FALSE	0.0000656929599716272
chr7	5346423	5465045	118623	-	84629	TNRC18	TRUE	0.0000386666249417985
chr7	5515428	5553399	37972	-	80028	FBXL18	TRUE	0.0000386666249417985
chr7	5535450	5535548	99	-	693174	MIR589	TRUE	0.0000386666249417985
chr7	5566779	5570232	3454	-	60	ACTB	TRUE	0.0000386666249417985
chr7	5632436	5646287	13852	+	6624	FSCN1	TRUE	0.0000386666249417985
chr7	5702063	5720092	18030	-	100874342	RNF216-IT1	TRUE	0.000105894633328497
chr7	6144550	6201195	56646	+	84132	USP42	FALSE	0.0000741564701520209
chr7	6448747	6523849	75103	-	221955	DAGLB	FALSE	0.0000279918691680552
chr7	6500712	6523849	23138	-	11014	KDELR2	FALSE	0.0000279918691680552
chr7	6536409	6591067	54659	-	392862	GRID2IP	FALSE	0.0000279918691680552
chr7	6617065	6628610	11546	+	55146	ZDHHC4	FALSE	0.0000279918691680552
chr7	6629915	6648355	18441	+	79034	C7orf26	NA	0.0000386666249417985
chr7	6655527	6663921	8395	+	54753	ZNF853	NA	0.0000386666249417985
chr7	6728064	6746566	18503	-	7559	ZNF12	NA	0.0000386666249417985
chr7	6749757	6793493	43737	+	441194	PMS2CL	NA	0.0000386666249417985
chr7	6793740	6838396	44657	+	728194	RSPH10B2	NA	0.0000386666249417985
chr7	6838566	6865926	27361	-	221960	CCZ1B	FALSE	0.0000119166956111387
chr7	8008374	8128709	120336	+	113263	GLCCI1	TRUE	0.0000656929599716273
chr7	8473585	8792593	319009	+	30010	NXPH1	TRUE	0.000140015381303655
chr7	12726452	12730558	4107	+	10124	ARL4A	TRUE	0.000000829755900038597
chr7	23349828	23509995	160168	-	10643	IGF2BP3	TRUE	0.000105894633328497
chr7	23530007	23531031	1025	+	256355	RPS2P32	TRUE	0.000105894633328497
chr7	23544401	23571656	27256	-	29896	TRA2A	TRUE	0.000105894633328497
chr7	23636998	23684327	47330	+	90693	CCDC126	TRUE	0.000105894633328497
chr7	23719749	23742269	22521	+	340277	FAM221A	TRUE	0.000105894633328497
chr7	23749786	23944365	194580	+	56164	STK31	TRUE	0.000105894633328497
chr7	24323807	24331484	7678	+	4852	NPY	TRUE	0.0000481258422022387
chr7	26191847	26226756	34910	+	9603	NFE2L3	TRUE	0.00000979758525084534
chr7	27132614	27135625	3012	-	3198	HOXA1	FALSE	0.0000119166956111387
chr7	27135713	27139877	4165	+	100506311	HOTAIRM1	FALSE	0.0000119166956111387
chr7	27139973	27142394	2422	-	3199	HOXA2	FALSE	0.0000119166956111387
chr7	27145809	27166639	20831	-	3200	HOXA3	FALSE	0.0000119166956111387
chr7	27168126	27170399	2274	-	3201	HOXA4	FALSE	0.0000119166956111387
chr7	27179983	27195547	15565	+	100133311	HOXA-AS3	FALSE	0.0000119166956111387
chr7	27180671	27183287	2617	-	3202	HOXA5	FALSE	0.0000119166956111387
chr7	27185202	27187393	2192	-	3203	HOXA6	FALSE	0.0000119166956111387
chr7	27193338	27196296	2959	-	3204	HOXA7	FALSE	0.0000119166956111387
chr7	27202057	27219880	17824	-	100534589	HOXA10-HOXA9	FALSE	0.0000119166956111387
chr7	27202057	27205149	3093	-	3205	HOXA9	FALSE	0.0000119166956111387
chr7	27208518	27211534	3017	+	100874323	HOXA10-AS	FALSE	0.0000119166956111387
chr7	27209099	27209182	84	-	442920	MIR196B	FALSE	0.0000119166956111387
chr7	27210210	27219880	9671	-	3206	HOXA10	FALSE	0.0000119166956111387
chr7	27220776	27224842	4067	-	3207	HOXA11	FALSE	0.0000119166956111387
chr7	27225027	27228912	3886	+	221883	HOXA11-AS	FALSE	0.0000119166956111387
chr7	27236499	27239725	3227	-	3209	HOXA13	FALSE	0.0000119166956111387
chr7	27240040	27246130	6091	+	100316868	HOTTIP	FALSE	0.0000119166956111387
chr7	29035247	29234892	199646	-	54504	CPVL	TRUE	0.00000942904431862042
chr7	29186200	29553944	367745	+	1124	CHN2	TRUE	0.00000942904431862042
chr7	30893010	30965131	72122	+	358	AQP1	FALSE	0.000000113148531823444
chr7	31003636	31019146	15511	+	2692	GHRHR	FALSE	0.000000113148531823444
chr7	32907778	32931468	23691	-	25948	KBTBD2	TRUE	0.0000119166956111387
chr7	32956427	32982782	26356	-	441212	RP9P	TRUE	0.0000119166956111387
chr7	32997005	33046543	49539	+	11328	FKBP9	TRUE	0.0000119166956111387
chr7	33134410	33149002	14593	-	6100	RP9	TRUE	0.0000481258422022387
chr7	33169152	33645680	476529	+	27241	BBS9	TRUE	0.0000481258422022387
chr7	38763543	38948800	185258	-	27072	VPS41	TRUE	0.00000224249614023417
chr7	42948872	42971805	22934	-	79020	C7orf25	TRUE	0.00000224249614023417
chr7	42956462	42971805	15344	-	5683	PSMA2	TRUE	0.00000224249614023417
chr7	42971939	42977453	5515	+	64983	MRPL32	TRUE	0.00000224249614023417
chr7	43548327	43562141	13815	-	100506895	AC011738.4	FALSE	0.0000954219285044384
chr7	43622692	43666978	44287	+	9263	STK17A	FALSE	0.0000954219285044384
chr7	45613739	45762714	148976	+	107	ADCY1	TRUE	0.0000741564701520207
chr7	45927959	45933267	5309	+	3484	IGFBP1	FALSE	0.0000279918691680552
