"seqnames"	"start"	"end"	"width"	"strand"	"gene_id"	"SYMBOL"	"ishyper"	"p.value"
"chr4"	174451609	174506879	55271	"+"	79804	"HAND2-AS1"	NA	0.000140015381303655
"chr4"	175839509	175899331	59823	"+"	11086	"ADAM29"	TRUE	0.0105626498248202
"chr4"	176986985	177103985	117001	"+"	116966	"WDR17"	FALSE	0.0105626498248202
"chr4"	178230991	178284092	53102	"+"	55247	"NEIL3"	TRUE	0.00314399251986909
"chr4"	183060159	183065668	5510	"-"	90768	"MGC45800"	TRUE	0.00830320726733409
"chr4"	183065140	183724177	659038	"+"	55714	"TENM3"	TRUE	0.00830320726733409
"chr4"	184018174	184020352	2179	"-"	152641	"WWC2-AS2"	TRUE	0.00424040179323827
"chr4"	184020463	184241929	221467	"+"	80014	"WWC2"	TRUE	0.00424040179323827
"chr4"	184239220	184241927	2708	"-"	53842	"CLDN22"	FALSE	0.0294333275832327
"chr4"	184242917	184243579	663	"-"	100132463	"CLDN24"	FALSE	0.0294333275832327
"chr4"	184560789	184580331	19543	"-"	201965	"RWDD4"	TRUE	0.00110467127140242
"chr4"	184580420	184634747	54328	"+"	60684	"TRAPPC11"	TRUE	0.00110467127140242
"chr4"	184826509	184938875	112367	"+"	56977	"STOX2"	TRUE	0.00314399251986909
"chr4"	185548850	185570629	21780	"-"	836	"CASP3"	TRUE	0.0296770969354032
"chr4"	185570767	185616112	45346	"+"	201973	"PRIMPOL"	TRUE	0.0296770969354032
"chr4"	186131284	186291339	160056	"+"	83891	"SNX25"	TRUE	0.023895385841666
"chr4"	186317840	186321782	3943	"+"	353322	"ANKRD37"	TRUE	0.0112513606919155
"chr4"	187065215	187093817	28603	"+"	25854	"FAM149A"	FALSE	0.00107647789008721
"chr4"	187508937	187647850	138914	"-"	2195	"FAT1"	FALSE	4.77109642522193e-06
"chr4"	188916925	188926199	9275	"+"	132625	"ZFP42"	TRUE	1.13148531823444e-07
"chr4"	189060598	189068649	8052	"+"	339976	"TRIML1"	FALSE	0.0294333275832327
"chr4"	190861974	190884359	22386	"+"	2483	"FRG1"	NA	0.00418765949093764
"chr5"	140373	190087	49715	"+"	153478	"PLEKHG4B"	FALSE	0.0134711236756988
"chr5"	191626	195468	3843	"+"	389257	"LRRC14B"	FALSE	0.000204202926999499
"chr5"	204875	218297	13423	"-"	133957	"CCDC127"	FALSE	0.0358963480136763
"chr5"	218356	256814	38459	"+"	6389	"SDHA"	FALSE	0.0358963480136763
"chr5"	304292	438405	134114	"+"	57491	"AHRR"	FALSE	0.0366365204494527
"chr5"	441643	443258	1616	"-"	116349	"C5orf55"	NA	0.000290195811185317
"chr5"	443334	467409	24076	"+"	11336	"EXOC3"	NA	0.000290195811185317
"chr5"	470625	473080	2456	"-"	25845	"PP7080"	FALSE	9.79758525084533e-06
"chr5"	473334	524549	51216	"-"	6550	"SLC9A3"	TRUE	0.023895385841666
"chr5"	535955	535997	43	"-"	100616381	"MIR4456"	FALSE	0.0294333275832327
"chr5"	602284	612325	10042	"-"	100996325	"RP11-310P5.1"	FALSE	0.0112513606919155
"chr5"	612405	653666	41262	"+"	55722	"CEP72"	FALSE	0.0112513606919155
"chr5"	659977	693510	33534	"-"	11076	"TPPP"	FALSE	0.0336972642710902
"chr5"	795720	851101	55382	"-"	79844	"ZDHHC11"	FALSE	1.13148531823444e-07
"chr5"	863850	892939	29090	"-"	65980	"BRD9"	FALSE	0.000105894633328497
"chr5"	892969	918164	25196	"+"	9319	"TRIP13"	FALSE	0.000105894633328497
"chr5"	988425	997455	9031	"-"	100506688	"LOC100506688"	FALSE	1.44399078708015e-06
"chr5"	1009077	1038927	29851	"+"	85409	"NKD2"	FALSE	1.44399078708015e-06
"chr5"	1050489	1112172	61684	"-"	10723	"SLC12A7"	FALSE	0.0294333275832327
"chr5"	1063011	1063089	79	"-"	100616479	"MIR4635"	FALSE	0.00345986281053023
"chr5"	1201710	1225230	23521	"+"	340024	"SLC6A19"	FALSE	9.79758525084533e-06
"chr5"	1225470	1246304	20835	"+"	348932	"SLC6A18"	FALSE	0.000468385351916072
"chr5"	1253287	1295162	41876	"-"	7015	"TERT"	NA	3.86666249417986e-05
"chr5"	1309425	1309492	68	"-"	100616235	"MIR4457"	FALSE	0.025166852057842
"chr5"	1392905	1445543	52639	"-"	6531	"SLC6A3"	FALSE	0.000628131681959608
"chr5"	1461542	1524076	62535	"-"	79888	"LPCAT1"	FALSE	4.81258422022386e-05
"chr5"	1708900	1708983	84	"-"	100422966	"MIR4277"	TRUE	0.0105626498248202
"chr5"	1798499	1799956	1458	"-"	64979	"MRPL36"	NA	6.56929599716273e-05
"chr5"	1801496	1816167	14672	"+"	4726	"NDUFS6"	NA	6.56929599716273e-05
"chr5"	1877541	1887293	9753	"-"	50805	"IRX4"	TRUE	0.000204202926999498
"chr5"	2746279	2751769	5491	"-"	153572	"IRX2"	TRUE	0.0358963480136763
"chr5"	2752262	2755511	3250	"+"	153571	"C5orf38"	TRUE	0.0358963480136763
"chr5"	3596168	3601517	5350	"+"	79192	"IRX1"	TRUE	9.54219285044386e-05
"chr5"	5140443	5320412	179970	"+"	170690	"ADAMTS16"	FALSE	0.00830320726733409
"chr5"	6582287	6588613	6327	"+"	255167	"LINC01018"	FALSE	0.010792220113852
"chr5"	6827966	6828034	69	"-"	100422999	"MIR4278"	FALSE	0.000354424305873628
"chr5"	9053928	9054007	80	"-"	100616326	"MIR4636"	FALSE	1.46554288837985e-07
"chr5"	14704909	14871887	166979	"-"	56172	"ANKH"	TRUE	0.00830320726733409
"chr5"	28926977	28927420	444	"+"	729862	"LSP1P3"	FALSE	0.00510917561746985
"chr5"	32124824	32174425	49602	"-"	64083	"GOLPH3"	TRUE	0.0105626498248202
"chr5"	32354456	32444844	90389	"-"	51663	"ZFR"	FALSE	4.77109642522193e-06
"chr5"	32710743	32791830	81088	"+"	4883	"NPR3"	FALSE	0.0294333275832327
"chr5"	35617989	35814713	196725	"+"	79925	"SPEF2"	TRUE	0.0296770969354032
"chr5"	37379412	37752774	373363	"+"	55100	"WDR70"	TRUE	0.00345986281053022
"chr5"	37812779	37839782	27004	"-"	2668	"GDNF"	TRUE	9.54219285044386e-05
"chr5"	37840540	37875900	35361	"+"	100861519	"GDNF-AS1"	TRUE	9.54219285044386e-05
"chr5"	38399916	38403573	3658	"-"	100506475	"EGFLAM-AS2"	FALSE	9.4290443186204e-06
"chr5"	38475065	38595507	120443	"-"	3977	"LIFR"	NA	0.0358963480136763
"chr5"	38557604	38557663	60	"-"	100500824	"MIR3650"	TRUE	7.41564701520207e-05
"chr5"	38845960	38935743	89784	"+"	9180	"OSMR"	TRUE	0.00345986281053022
"chr5"	38938022	39074501	136480	"-"	253260	"RICTOR"	TRUE	0.00984427141268072
"chr5"	39284378	39364655	80278	"-"	735	"C9"	TRUE	0.0251668520578421
"chr5"	40680032	40693837	13806	"+"	5734	"PTGER4"	TRUE	0.0467817777328344
"chr5"	40825365	40829244	3880	"-"	100506548	"LOC100506548"	NA	0.0105626498248202
"chr5"	40832758	40832837	80	"-"	619564	"SNORD72"	FALSE	0.0142313007719014
"chr5"	42756920	42802539	45620	"+"	100129792	"CCDC152"	TRUE	9.54219285044386e-05
"chr5"	43014831	43018913	4083	"-"	648987	"LOC648987"	TRUE	0.023895385841666
"chr5"	43039182	43040447	1266	"-"	389289	"ANXA2R"	TRUE	0.000343449975891819
"chr5"	43041677	43045370	3694	"+"	153684	"LOC153684"	TRUE	0.000343449975891819
"chr5"	43192170	43280952	88783	"+"	167359	"NIM1K"	TRUE	0.00107647789008721
"chr5"	43486803	43515273	28471	"-"	375444	"C5orf34"	FALSE	0.0300982573229515
"chr5"	44305097	44388784	83688	"-"	2255	"FGF10"	TRUE	0.00110467127140242
"chr5"	49961733	50142356	180624	"+"	79668	"PARP8"	TRUE	0.00107647789008721
"chr5"	50668571	50679166	10596	"-"	642366	"LOC642366"	TRUE	1.44399078708015e-06
"chr5"	50678958	50690563	11606	"+"	3670	"ISL1"	TRUE	1.44399078708015e-06
"chr5"	52776264	52782304	6041	"+"	10468	"FST"	FALSE	0.00142831809901501
"chr5"	52856465	52979171	122707	"+"	4724	"NDUFS4"	TRUE	0.00702962301840283
"chr5"	54515425	54523143	7719	"-"	345643	"MCIDAS"	TRUE	9.54219285044386e-05
"chr5"	54526981	54529508	2528	"-"	10309	"CCNO"	TRUE	0.000105894633328497
"chr5"	54720670	54830906	110237	"-"	8611	"PPAP2A"	TRUE	0.023895385841666
"chr5"	54824670	54830370	5701	"-"	379013	"RNF138P1"	TRUE	0.023895385841666
"chr5"	55033845	55112974	79130	"+"	54514	"DDX4"	TRUE	0.0037214552116731
"chr5"	58264866	59783925	1519060	"-"	5144	"PDE4D"	FALSE	0.000354424305873628
"chr5"	59783540	59843484	59945	"+"	25859	"PART1"	FALSE	0.000354424305873628
"chr5"	61684351	61699728	15378	"-"	27292	"DIMT1"	NA	0.0013082901364567
"chr5"	61708573	61924416	215844	"+"	51194	"IPO11"	FALSE	0.0013082901364567
"chr5"	64813593	64858995	45403	"-"	64105	"CENPK"	NA	2.79918691680552e-05
"chr5"	64859063	64883376	24314	"+"	23398	"PPWD1"	NA	2.79918691680552e-05
"chr5"	64885507	64920187	34681	"-"	373	"TRIM23"	TRUE	0.00830320726733409
"chr5"	64920558	64961954	41397	"+"	80006	"TRAPPC13"	TRUE	0.00830320726733409
"chr5"	64961755	65017941	56187	"-"	54557	"SGTB"	TRUE	0.0127923941255179
"chr5"	65018023	65125111	107089	"+"	57486	"NLN"	TRUE	0.0127923941255179
"chr5"	65440046	65479444	39399	"+"	140890	"SREK1"	TRUE	0.0358963480136763
"chr5"	68389776	68426899	37124	"+"	64924	"SLC30A5"	NA	3.86666249417986e-05
"chr5"	68462837	68474070	11234	"+"	891	"CCNB1"	NA	0.0105626498248202
"chr5"	68710939	68738984	28046	"+"	153562	"MARVELD2"	FALSE	0.000204202926999499
"chr5"	68788119	68853931	65813	"+"	100506658	"OCLN"	TRUE	0.010792220113852
"chr5"	70751442	70863649	112208	"+"	55814	"BDP1"	FALSE	0.010792220113852
"chr5"	70883115	70954530	71416	"+"	64087	"MCCC2"	FALSE	0.0112513606919155
"chr5"	71739234	71803249	64016	"-"	167465	"ZNF366"	TRUE	0.0358963480136763
"chr5"	72174418	72174490	73	"+"	100616152	"MIR4804"	TRUE	0.0282395620802674
"chr5"	72416388	72427644	11257	"+"	134285	"TMEM171"	TRUE	0.00145259438591899
"chr5"	73923231	73937249	14019	"-"	8507	"ENC1"	FALSE	0.0013082901364567
"chr5"	73935848	74017113	81266	"+"	3074	"HEXB"	FALSE	0.0013082901364567
"chr5"	74017031	74063042	46012	"-"	84340	"GFM2"	FALSE	1.19166956111387e-05
"chr5"	74062816	74072737	9922	"+"	10412	"NSA2"	FALSE	1.19166956111387e-05
"chr5"	74632154	74657926	25773	"+"	3156	"HMGCR"	FALSE	0.0294333275832327
"chr5"	75699149	76003957	304809	"+"	10788	"IQGAP2"	TRUE	0.0204115684093437
"chr5"	76008228	76008713	486	"+"	100302746	"NCRUPAR"	FALSE	0.0119883606583805
"chr5"	76011868	76031595	19728	"+"	2149	"F2R"	FALSE	0.0119883606583805
"chr5"	76114833	76131140	16308	"+"	2150	"F2RL1"	TRUE	0.0467817777328344
"chr5"	76248680	76265299	16620	"+"	1393	"CRHBP"	TRUE	0.00830320726733409
"chr5"	76326210	76361058	34849	"+"	55109	"AGGF1"	TRUE	0.000628131681959608
"chr5"	76924537	76934522	9986	"-"	23440	"OTP"	TRUE	9.54219285044386e-05
"chr5"	77298150	77590579	292430	"-"	8546	"AP3B1"	TRUE	0.00110467127140242
"chr5"	78073037	78282357	209321	"-"	411	"ARSB"	TRUE	0.0105626498248202
"chr5"	78407604	78428113	20510	"+"	635	"BHMT"	TRUE	1.26036688400668e-05
"chr5"	78985659	79096049	110391	"+"	202333	"CMYA5"	FALSE	4.81258422022386e-05
"chr5"	79783800	79838382	54583	"+"	167555	"FAM151B"	FALSE	0.0037214552116731
"chr5"	80501462	80746718	245257	"+"	26829	"RNU5E-1"	NA	0.0127923941255179
"chr5"	80529139	80562217	33079	"+"	1160	"CKMT2"	TRUE	0.0105626498248202
"chr5"	83238126	83680611	442486	"-"	10085	"EDIL3"	TRUE	0.0134711236756988
"chr5"	85913784	85916583	2800	"+"	1350	"COX7C"	TRUE	0.00702962301840283
"chr5"	85916314	85916392	79	"+"	100500805	"MIR3607"	TRUE	0.00702962301840283
"chr5"	86564070	86687743	123674	"+"	5921	"RASA1"	FALSE	1.61209717721784e-06
"chr5"	87962671	87962757	87	"-"	407047	"MIR9-2"	TRUE	1.26036688400668e-05
"chr5"	89689529	89705603	16075	"-"	1070	"CETN3"	TRUE	0.0467817777328344
"chr5"	92745065	92917003	171939	"-"	441094	"NR2F1-AS1"	TRUE	0.0251668520578421
"chr5"	92919043	92929786	10744	"+"	7025	"NR2F1"	TRUE	0.0251668520578421
"chr5"	93486556	93954309	467754	"-"	285600	"KIAA0825"	TRUE	7.41564701520207e-05
"chr5"	93954391	94031573	77183	"+"	84250	"ANKRD32"	TRUE	7.41564701520207e-05
"chr5"	94799599	94890709	91111	"-"	9652	"TTC37"	FALSE	0.0454385710370622
"chr5"	94890825	94940806	49982	"+"	153642	"ARSK"	FALSE	0.0454385710370622
"chr5"	95053337	95132071	78735	"+"	22836	"RHOBTB3"	FALSE	0.0381768793022844
"chr5"	96271346	96365115	93770	"+"	4012	"LNPEP"	TRUE	0.000628131681959608
"chr5"	99715209	99723958	8750	"-"	100133050	"LOC100133050"	FALSE	0.0381768793022844
"chr5"	100142639	100238987	96349	"-"	7903	"ST8SIA4"	TRUE	0.0105626498248202
"chr5"	101569692	101632253	62562	"-"	353189	"SLCO4C1"	TRUE	0.0170819648826612
"chr5"	102884556	102898490	13935	"-"	83594	"NUDT12"	TRUE	0.00830320726733409
"chr5"	109624934	110062450	437517	"-"	642987	"TMEM232"	TRUE	0.000628131681959608
"chr5"	110073862	110098484	24623	"+"	91137	"SLC25A46"	TRUE	0.000628131681959608
"chr5"	110405778	110413722	7945	"+"	85480	"TSLP"	TRUE	8.29755900038597e-07
"chr5"	110427870	110466200	38331	"+"	134430	"WDR36"	TRUE	0.0045172988803166
"chr5"	114602885	114632458	29574	"-"	153733	"CCDC112"	TRUE	0.00187842295860867
"chr5"	114914339	114938176	23838	"-"	353376	"TICAM2"	TRUE	3.86666249417985e-05
"chr5"	115140430	115152405	11976	"-"	1036	"CDO1"	FALSE	0.00984427141268073
"chr5"	115298151	115363299	65149	"+"	206338	"AQPEP"	TRUE	1.61209717721784e-06
"chr5"	115779251	115910551	131301	"-"	57556	"SEMA6A"	NA	0.0296770969354032
"chr5"	118406900	118584822	177923	"+"	1657	"DMXL1"	TRUE	0.0105626498248202
"chr5"	118788138	118878030	89893	"+"	3295	"HSD17B4"	TRUE	0.0119883606583805
"chr5"	121772192	121814782	42591	"-"	153163	"MGC32805"	TRUE	0.00185663809461493
"chr5"	122181160	122344902	163743	"+"	28966	"SNX24"	FALSE	0.0037214552116731
"chr5"	122359078	122372425	13348	"-"	5480	"PPIC"	TRUE	0.0045172988803166
"chr5"	122424841	122523745	98905	"+"	93166	"PRDM6"	TRUE	1.46554288837985e-07
"chr5"	123972610	124084500	111891	"-"	57507	"ZNF608"	FALSE	0.0381768793022844
"chr5"	125695788	125829853	134066	"+"	65983	"GRAMD3"	FALSE	0.0142313007719014
"chr5"	125967414	125971974	4561	"+"	389320	"TEX43"	TRUE	0.0127923941255179
"chr5"	126112315	126172712	60398	"+"	4001	"LMNB1"	TRUE	0.00185663809461493
"chr5"	127593601	127873916	280316	"-"	2201	"FBN2"	TRUE	0.000727387729285263
"chr5"	128301210	128369335	68126	"+"	28965	"SLC27A6"	FALSE	0.0204115684093437
"chr5"	129240523	129522327	281805	"+"	337876	"CHSY3"	TRUE	0.00142831809901501
"chr5"	131528304	131563556	35253	"-"	8974	"P4HA2"	FALSE	0.00984427141268073
"chr5"	131593351	131609147	15797	"+"	8572	"PDLIM4"	FALSE	0.0112513606919155
"chr5"	132083137	132089856	6720	"+"	645121	"CCNI2"	FALSE	0.0282395620802674
"chr5"	132149033	132152489	3457	"+"	134548	"SOWAHA"	TRUE	0.00142831809901501
"chr5"	132211071	132299354	88284	"-"	27125	"AFF4"	TRUE	0.000343449975891819
"chr5"	132763288	132763398	111	"-"	100302134	"MIR1289-2"	FALSE	0.0366365204494527
"chr5"	133307566	133442104	134539	"-"	7416	"VDAC1"	TRUE	0.00142831809901501
"chr5"	133450402	133483920	33519	"+"	6932	"TCF7"	TRUE	0.00142831809901501
"chr5"	133492082	133512724	20643	"-"	6500	"SKP1"	TRUE	0.0282395620802674
"chr5"	133541305	133706735	165431	"-"	51265	"CDKL3"	TRUE	0.0112513606919155
"chr5"	133706870	133727799	20930	"+"	7320	"UBE2B"	TRUE	0.0112513606919155
"chr5"	133737756	133747598	9843	"-"	91368	"CDKN2AIPNL"	TRUE	0.0134711236756988
"chr5"	133860066	133918918	58853	"+"	23338	"JADE2"	TRUE	0.00314399251986909
"chr5"	134074170	134087850	13681	"+"	819	"CAMLG"	TRUE	0.023895385841666
"chr5"	134181370	134195425	14056	"+"	134553	"C5orf24"	TRUE	0.00830320726733409
"chr5"	134363424	134369964	6541	"-"	5307	"PITX1"	TRUE	0.00145259438591899
"chr5"	134368970	134680370	311401	"+"	100996485	"C5orf66"	TRUE	0.00145259438591899
"chr5"	134571924	134583867	11944	"-"	340073	"C5orf66-AS2"	NA	9.54219285044384e-05
"chr5"	134670071	134735577	65507	"-"	9555	"H2AFY"	TRUE	0.0170819648826612
"chr5"	134869972	134871639	1668	"-"	4762	"NEUROG1"	TRUE	0.00035806876620341
"chr5"	134906371	134914969	8599	"-"	9547	"CXCL14"	TRUE	0.0251668520578421
"chr5"	135266006	135287280	21275	"+"	26223	"FBXL21"	TRUE	0.000354424305873628
"chr5"	135282600	135290723	8124	"-"	3950	"LECT2"	TRUE	0.00702962301840283
"chr5"	135416187	135416286	100	"-"	100126299	"VTRNA2-1"	TRUE	0.0119883606583805
"chr5"	136983261	136983338	78	"-"	100126343	"MIR874"	NA	4.48283707033838e-07
"chr5"	137419581	137427199	7619	"+"	7478	"WNT8A"	TRUE	0.0013082901364567
"chr5"	137450861	137475132	24272	"-"	8382	"NME5"	TRUE	0.00984427141268072
"chr5"	137523337	137549032	25696	"-"	8697	"CDC23"	TRUE	0.0127923941255179
"chr5"	137620959	137674044	53086	"-"	995	"CDC25C"	FALSE	0.000361402876274473
"chr5"	137673224	137685418	12195	"+"	51307	"FAM53C"	FALSE	0.000361402876274473
"chr5"	137688285	137772716	84432	"+"	51780	"KDM3B"	FALSE	0.000361402876274473
"chr5"	137801181	137805004	3824	"+"	1958	"EGR1"	FALSE	0.000358068766203409
"chr5"	137841782	137878989	37208	"-"	2107	"ETF1"	TRUE	0.0170819648826612
"chr5"	137890571	137911318	20748	"-"	3313	"HSPA9"	NA	9.54219285044384e-05
"chr5"	137896732	137896799	68	"-"	26785	"SNORD63"	TRUE	0.0170819648826612
"chr5"	138205079	138211057	5979	"-"	26045	"LRRTM2"	FALSE	0.010792220113852
"chr5"	138609441	138618873	9433	"+"	724102	"SNHG4"	TRUE	0.000468385351916073
"chr5"	138609441	138667366	57926	"+"	9782	"MATR3"	TRUE	0.000468385351916073
"chr5"	138614469	138614668	200	"+"	26821	"SNORA74A"	TRUE	0.000468385351916073
"chr5"	138677519	138705409	27891	"+"	51247	"PAIP2"	FALSE	0.0282395620802674
"chr5"	138702885	138719039	16155	"-"	9963	"SLC23A1"	TRUE	0.0296770969354032
"chr5"	138723257	138725605	2349	"-"	51237	"MZB1"	TRUE	0.0296770969354032
"chr5"	138727635	138730885	3251	"-"	389333	"PROB1"	TRUE	0.0296770969354032
"chr5"	138940751	139008018	67268	"+"	7322	"UBE2D2"	TRUE	3.86666249417985e-05
"chr5"	139482507	139487597	5091	"-"	100505636	"LINC01024"	TRUE	0.00345986281053022
"chr5"	139493708	139499001	5294	"+"	5813	"PURA"	TRUE	0.00345986281053022
"chr5"	139554653	139663119	108467	"+"	84418	"CYSTM1"	TRUE	0.00418765949093764
"chr5"	139929652	139937678	8027	"-"	10011	"SRA1"	TRUE	0.0112513606919155
"chr5"	139937853	139944189	6337	"-"	10307	"APBB3"	TRUE	0.0112513606919155
"chr5"	139944420	139948683	4264	"+"	113829	"SLC35A4"	TRUE	0.0112513606919155
"chr5"	140011313	140013286	1974	"-"	929	"CD14"	FALSE	0.025166852057842
"chr5"	140019012	140024989	5978	"+"	55374	"TMCO6"	FALSE	0.025166852057842
"chr5"	140024948	140027370	2423	"-"	4695	"NDUFA2"	FALSE	0.025166852057842
"chr5"	140027384	140042065	14682	"+"	3550	"IK"	FALSE	0.025166852057842
"chr5"	140090861	140090958	98	"+"	56664	"VTRNA1-1"	FALSE	0.0282395620802674
"chr5"	140098511	140098598	88	"+"	56663	"VTRNA1-2"	FALSE	0.0282395620802674
"chr5"	140105744	140105831	88	"+"	56662	"VTRNA1-3"	FALSE	0.0282395620802674
"chr5"	140165876	140391929	226054	"+"	56147	"PCDHA1"	TRUE	0.00185663809461493
"chr5"	140174444	140391929	217486	"+"	56146	"PCDHA2"	TRUE	0.000140015381303655
"chr5"	140180783	140391929	211147	"+"	56145	"PCDHA3"	TRUE	0.000140015381303655
"chr5"	140186672	140391929	205258	"+"	56144	"PCDHA4"	TRUE	0.000140015381303655
"chr5"	140201361	140391929	190569	"+"	56143	"PCDHA5"	TRUE	0.00185663809461493
"chr5"	140207650	140391929	184280	"+"	56142	"PCDHA6"	TRUE	9.79758525084534e-06
"chr5"	140213969	140391929	177961	"+"	56141	"PCDHA7"	TRUE	9.79758525084534e-06
"chr5"	140220907	140391929	171023	"+"	56140	"PCDHA8"	TRUE	9.79758525084534e-06
"chr5"	140227357	140391929	164573	"+"	9752	"PCDHA9"	TRUE	0.00187842295860867
"chr5"	140235634	140391929	156296	"+"	56139	"PCDHA10"	NA	0.00187842295860867
"chr5"	140247831	140391929	144099	"+"	56138	"PCDHA11"	NA	0.000343449975891819
"chr5"	140254931	140391929	136999	"+"	56137	"PCDHA12"	NA	2.79918691680553e-05
"chr5"	140261854	140391929	130076	"+"	56136	"PCDHA13"	NA	2.79918691680553e-05
"chr5"	140306302	140391929	85628	"+"	56135	"PCDHAC1"	TRUE	0.0282395620802674
"chr5"	140345747	140391929	46183	"+"	56134	"PCDHAC2"	TRUE	3.86666249417985e-05
"chr5"	140430979	140433512	2534	"+"	29930	"PCDHB1"	TRUE	0.0119883606583805
"chr5"	140474237	140476964	2728	"+"	56133	"PCDHB2"	TRUE	0.000204202926999498
"chr5"	140480234	140483406	3173	"+"	56132	"PCDHB3"	TRUE	0.000204202926999498
"chr5"	140501581	140505201	3621	"+"	56131	"PCDHB4"	TRUE	3.86666249417985e-05
"chr5"	140514800	140517704	2905	"+"	26167	"PCDHB5"	TRUE	0.0105626498248202
"chr5"	140529839	140532868	3030	"+"	56130	"PCDHB6"	TRUE	0.000468385351916073
"chr5"	140535580	140537990	2411	"+"	54661	"PCDHB17"	TRUE	0.000468385351916073
"chr5"	140552243	140555957	3715	"+"	56129	"PCDHB7"	TRUE	0.000354424305873628
"chr5"	140557371	140560081	2711	"+"	56128	"PCDHB8"	TRUE	6.56929599716273e-05
"chr5"	140560980	140565796	4817	"+"	57717	"PCDHB16"	TRUE	6.56929599716273e-05
"chr5"	140571952	140575213	3262	"+"	56126	"PCDHB10"	TRUE	6.56929599716273e-05
"chr5"	140579348	140582618	3271	"+"	56125	"PCDHB11"	TRUE	0.000468385351916073
"chr5"	140588291	140591698	3408	"+"	56124	"PCDHB12"	TRUE	7.41564701520207e-05
"chr5"	140593509	140596993	3485	"+"	56123	"PCDHB13"	TRUE	7.41564701520207e-05
"chr5"	140603078	140605860	2783	"+"	56122	"PCDHB14"	TRUE	7.41564701520207e-05
"chr5"	140613938	140617101	3164	"+"	54660	"PCDHB18"	TRUE	1.19166956111387e-05
"chr5"	140619689	140624312	4624	"+"	84054	"PCDHB19P"	TRUE	1.19166956111387e-05
"chr5"	140625147	140627801	2655	"+"	56121	"PCDHB15"	TRUE	1.19166956111387e-05
"chr5"	140698057	140700351	2295	"-"	6879	"TAF7"	TRUE	0.0105626498248202
"chr5"	140710252	140892548	182297	"+"	56114	"PCDHGA1"	TRUE	0.0105626498248202
"chr5"	140718354	140892548	174195	"+"	56113	"PCDHGA2"	TRUE	0.00984427141268072
"chr5"	140723601	140892548	168948	"+"	56112	"PCDHGA3"	TRUE	0.00119618203232349
"chr5"	140729828	140892548	162721	"+"	56104	"PCDHGB1"	TRUE	1.54097524292881e-07
"chr5"	140734768	140892548	157781	"+"	56111	"PCDHGA4"	TRUE	1.54097524292881e-07
"chr5"	140739703	140892548	152846	"+"	56103	"PCDHGB2"	TRUE	1.54097524292881e-07
"chr5"	140743898	140892548	148651	"+"	56110	"PCDHGA5"	TRUE	1.54097524292881e-07
"chr5"	140749962	140892548	142587	"+"	56102	"PCDHGB3"	TRUE	3.86666249417985e-05
"chr5"	140753651	140892548	138898	"+"	56109	"PCDHGA6"	TRUE	1.61209717721784e-06
"chr5"	140762467	140892548	130082	"+"	56108	"PCDHGA7"	TRUE	1.61209717721784e-06
"chr5"	140767452	140892548	125097	"+"	8641	"PCDHGB4"	TRUE	1.61209717721784e-06
"chr5"	140767452	140892548	125097	"+"	9708	"PCDHGA8"	TRUE	1.61209717721784e-06
"chr5"	140777695	140892548	114854	"+"	56101	"PCDHGB5"	TRUE	6.56929599716273e-05
"chr5"	140782520	140892548	110029	"+"	56107	"PCDHGA9"	TRUE	1.26036688400668e-05
"chr5"	140787770	140892548	104779	"+"	56100	"PCDHGB6"	TRUE	1.26036688400668e-05
"chr5"	140792743	140892548	99806	"+"	56106	"PCDHGA10"	TRUE	1.26036688400668e-05
"chr5"	140797214	140892548	95335	"+"	56099	"PCDHGB7"	TRUE	1.26036688400668e-05
"chr5"	140800537	140892548	92012	"+"	56105	"PCDHGA11"	TRUE	1.26036688400668e-05
"chr5"	140805853	140807825	1973	"+"	56120	"PCDHGB8P"	NA	1.26036688400668e-05
"chr5"	140810158	140892548	82391	"+"	26025	"PCDHGA12"	NA	1.26036688400668e-05
"chr5"	140855569	140892548	36980	"+"	5098	"PCDHGC3"	TRUE	0.0045172988803166
"chr5"	140864741	140892548	27808	"+"	56098	"PCDHGC4"	TRUE	0.0045172988803166
"chr5"	141018869	141030986	12118	"-"	89848	"FCHSD1"	FALSE	0.0142313007719014
"chr5"	141032968	141061800	28833	"-"	64411	"ARAP3"	TRUE	0.00187842295860867
"chr5"	141275191	141276260	1070	"-"	729080	"LOC729080"	TRUE	0.00830320726733409
"chr5"	145316126	145461336	145211	"+"	153769	"SH3RF2"	FALSE	0.0294333275832327
"chr5"	145718587	145720083	1497	"+"	5459	"POU4F3"	TRUE	0.023895385841666
"chr5"	145826873	145891069	64197	"+"	10915	"TCERG1"	TRUE	0.000361402876274473
"chr5"	146614579	146764241	149663	"+"	202374	"STK32A"	TRUE	0.0358963480136763
"chr5"	147269579	147286101	16523	"-"	389336	"C5orf46"	TRUE	0.0170819648826612
"chr5"	147830595	148045296	214702	"-"	3360	"HTR4"	TRUE	0.0366365204494527
"chr5"	148206156	148208197	2042	"+"	154	"ADRB2"	TRUE	6.56929599716273e-05
"chr5"	148651401	148721367	69967	"+"	134265	"AFAP1L1"	TRUE	0.00510917561746985
"chr5"	148753830	148758838	5009	"-"	27190	"IL17B"	FALSE	0.0294333275832327
"chr5"	148786440	148812397	25958	"+"	728264	"MIR143HG"	FALSE	0.0294333275832327
"chr5"	149109815	149234585	124771	"+"	133522	"PPARGC1B"	TRUE	0.00418765949093764
